Edição;Carimbo de data/hora;ID;Gênero;Qual a sua escola / faculdade / instituto?;Qual o seu curso / programa de pós?;Em que ano você está?;Você já participou de quantos hackathons?;Qual a sua especialidade?;Você já tem equipe formada?;Time;Selecionado
2016.1;27/07/2016 21:58:32;480;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;1º ano;0;Marketing;Sim;24;N
2016.1;25/07/2016 14:56:55;491;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;3º ano;0;Empreendedor/Negócios;Sim;26;N
2016.1;25/07/2016 21:01:22;500;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;5º ano ou mais;0;Marketing;Não;0;N
2016.1;27/07/2016 21:48:31;509;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;5º ano ou mais;0;Empreendedor/Negócios;Sim;0;N
2016.1;27/07/2016 21:46:31;510;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;5º ano ou mais;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 14:34:50;523;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;3º ano;0;Empreendedor/Negócios;Sim;26;N
2017.1;2017/07/20 10:04:49 AM ;82;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;1° ano;0;Negócios;Sim;17;N
2017.1;2017/07/28 8:12:54 PM ;117;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;1° ano;0;Negócios;Não;0;N
2018.1;19/05/2018 19:26:00;103;F;Escola Superior de Agricultura “Luiz de Queiroz”;Bacharelado em Marketing;1° ano;0;Designer;Sim;4;N
2018.1;16/05/2018 20:12:52;183;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;4° ano;0;Negócios;Sim;0;N
2018.1;16/05/2018 21:13:54;212;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;1° ano;0;Negócios;Sim;17;N
2018.1;19/05/2018 13:36:11;273;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing;3° ano;1;Desenvolvedor;Não;0;N
2016.1;26/07/2016 21:25:29;202;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Marketing ;1º ano;0;Empreendedor/Negócios;Sim;24;N
2017.1;2017/07/19 9:20:33 PM ;3;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática;1° ano;1;Nenhuma;Não;0;N
2017.1;2017/07/19 9:14:59 PM ;91;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática;1° ano;1;Desenvolvedor;Não;0;N
2017.2;18/10/2017 21:00:19;16;F;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática ;3° ano;0;Nenhuma;Sim;7;S
2016.2;12/10/2016 21:15:41;39;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada;3º ano;0;Desenvolvedor;Não;0;S
2017.2;18/10/2017 21:07:18;13;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada;1° ano;0;Designer;Não;0;S
2018.1;17/05/2018 11:15:07;130;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada;5° ano ou mais;0;Cientista de Dados;Não;0;N
2016.1;25/07/2016 14:16:21;360;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada;3º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;23/08/2016 09:44:28;483;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada;1º ano;0;Desenvolvedor;Sim;54;S
2017.2;20/10/2017 08:21:44;122;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada;5° ano ou mais;0;Desenvolvedor;Não;0;N
2016.2;15/10/2016 02:00:45;28;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;2º ano;0;Desenvolvedor;Sim;0;N
2016.2;13/10/2016 09:27:03;65;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3º ano;0;Negócios;Não;0;N
2016.2;17/10/2016 23:33:49;69;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;1º ano;0;Desenvolvedor;Sim;12;N
2016.2;17/10/2016 19:43:33;99;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;1º ano;0;Negócios;Não;12;N
2017.2;21/10/2017 15:15:21;50;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3° ano;0;Desenvolvedor;Sim;23;S
2017.2;21/10/2017 15:33:46;163;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3° ano;0;Negócios;Sim;23;N
2018.1;20/05/2018 12:16:26;32;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;1° ano;0;Designer;Sim;49;N
2018.1;17/05/2018 21:41:54;47;F;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;4° ano;0;Negócios;Sim;60;N
2018.1;17/05/2018 21:46:38;100;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;4° ano;0;Desenvolvedor;Sim;60;N
2018.1;18/05/2018 19:22:28;104;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;1° ano;0;Designer;Sim;49;N
2018.1;16/05/2018 19:03:52;114;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;4° ano;1;Desenvolvedor;Sim;7;S
2018.1;16/05/2018 19:30:42;124;F;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3° ano;0;Desenvolvedor;Não;0;S
2018.1;16/05/2018 19:15:24;192;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;4° ano;0;Cientista de Dados;Sim;7;S
2018.1;17/05/2018 21:44:15;224;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3° ano;0;Desenvolvedor;Sim;60;N
2018.1;20/05/2018 14:55:18;226;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;1° ano;0;Nenhuma;Sim;49;N
2018.1;17/05/2018 22:05:32;250;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;2° ano;0;Desenvolvedor;Sim;42;N
2018.1;17/05/2018 23:24:48;265;F;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3° ano;0;Cientista de Dados;Não;0;N
2018.1;17/05/2018 21:50:38;333;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3° ano;0;Negócios;Sim;60;N
2018.1;16/05/2018 19:13:04;349;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;4° ano;0;Cientista de Dados;Sim;7;S
2018.1;17/05/2018 16:41:09;361;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;1° ano;1;Desenvolvedor;Sim;42;N
2018.1;17/05/2018 19:51:05;363;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;1° ano;0;Desenvolvedor;Sim;42;N
2016.1;27/07/2016 21:46:42;494;F;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Aplicada e Computacional;3º ano;0;Desenvolvedor;Sim;19;N
2016.1;25/07/2016 00:16:47;505;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Matemática Aplicada e Computacional;1º ano;0;Matemática;Sim;29;N
2018.1;16/05/2018 20:38:40;279;M;Instituto de Matemática e Estatística (IME);Bacharelado em Matemática Pura;2° ano;0;Designer;Não;0;N
2016.2;13/10/2016 09:10:59;19;M;Instituto de Astronomia, Geofísica e Ciências Atmosféricas (IAG);Bacharelado em Meteorologia;Pós-graduação;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:47:26;24;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Sim;34;N
2016.1;24/07/2016 21:05:42;26;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5º ano ou mais;2;Desenvolvedor;Sim;37;S
2016.1;24/07/2016 22:03:31;65;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Não;0;N
2016.1;27/07/2016 22:23:24;78;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;1;Designer;Não;0;N
2016.1;24/07/2016 21:05:14;84;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;2;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:55:07;120;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Sim;38;N
2016.1;24/07/2016 21:33:44;131;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Sistemas de Informação;5º ano ou mais;0;Desenvolvedor;Sim;10;S
2016.1;24/07/2016 21:06:54;133;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5º ano ou mais;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:03:49;171;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;22;S
2016.1;25/07/2016 22:15:55;182;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;1;Desenvolvedor;Sim;24;N
2016.1;24/07/2016 22:39:45;183;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Cientista de Dados;Sim;22;S
2016.1;24/07/2016 21:10:03;212;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Sim;28;S
2016.1;25/07/2016 20:26:52;230;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;22;N
2016.1;24/07/2016 21:02:44;232;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;22;S
2016.1;24/07/2016 21:04:33;237;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2º ano;1;Empreendedor/Negócios;Sim;10;S
2016.1;26/07/2016 12:49:52;239;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Sim;33;N
2016.1;24/07/2016 21:47:35;248;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Sim;34;N
2016.1;24/07/2016 21:28:57;257;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Sim;34;N
2016.1;24/07/2016 21:25:52;271;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Não;34;N
2016.1;25/07/2016 23:51:36;273;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Não;39;N
2016.1;24/07/2016 21:08:27;284;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Sim;28;S
2016.1;24/07/2016 21:07:17;292;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2º ano;0;Desenvolvedor;Não;0;N
2016.1;26/07/2016 21:26:49;295;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;43;N
2016.1;26/07/2016 22:34:42;310;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;43;N
2016.1;26/07/2016 00:04:13;318;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5º ano ou mais;1;Empreendedor/Negócios;Sim;39;N
2016.1;26/07/2016 19:56:09;319;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;43;N
2016.1;24/07/2016 21:34:45;320;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Não;0;N
2016.1;26/07/2016 16:16:32;327;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Sim;34;N
2016.1;24/07/2016 21:04:00;330;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2º ano;0;Desenvolvedor;Não;0;S
2016.1;25/07/2016 13:33:05;343;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5º ano ou mais;0;Designer;Sim;37;S
2016.1;24/07/2016 23:17:09;354;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;1;Designer;Não;0;N
2016.1;25/07/2016 17:47:30;357;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5º ano ou mais;1;Desenvolvedor;Sim;36;N
2016.1;26/07/2016 20:01:36;379;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;43;N
2016.1;24/07/2016 21:30:22;386;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 22:27:02;387;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;28;N
2016.1;24/07/2016 22:59:30;389;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Sim;34;N
2016.1;25/07/2016 13:01:44;394;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:36:52;401;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Designer;Não;0;N
2016.1;24/07/2016 22:26:21;443;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Sim;51;N
2016.1;24/07/2016 21:09:43;447;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Sim;28;S
2016.1;25/07/2016 13:17:03;450;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Sim;52;S
2016.1;25/07/2016 00:53:06;454;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Empreendedor/Negócios;Sim;51;N
2016.1;24/07/2016 22:11:40;458;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3º ano;0;Desenvolvedor;Sim;51;N
2016.1;24/07/2016 21:32:52;463;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Designer;Sim;24;N
2016.1;25/07/2016 00:20:06;496;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Não;60;N
2016.1;24/07/2016 22:37:07;501;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:44:53;532;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4º ano;2;Desenvolvedor;Não;0;N
2016.2;13/10/2016 08:58:57;2;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Sim;4;S
2016.2;13/10/2016 18:23:18;15;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;0;Desenvolvedor;Não;0;N
2016.2;12/10/2016 21:02:17;36;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1º ano;1;Designer;Não;0;S
2016.2;12/10/2016 21:03:01;56;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2º ano;2;Desenvolvedor;Não;0;S
2017.1;2017/07/19 9:18:30 PM ;5;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;1;Desenvolvedor;Sim;21;S
2017.1;2017/07/20 10:25:51 PM ;6;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4° ano;0;Negócios;Sim;0;N
2017.1;2017/07/19 9:05:52 PM ;31;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;13;S
2017.1;2017/07/19 9:21:07 PM ;42;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Negócios;Não;0;N
2017.1;2017/07/19 9:10:42 PM ;44;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;13;S
2017.1;2017/07/19 9:57:37 PM ;57;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Negócios;Não;0;N
2017.1;2017/07/19 9:19:52 PM ;66;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;1;Desenvolvedor;Não;0;N
2017.1;2017/07/19 9:05:11 PM ;72;F;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Sistemas de Informação;3° ano;1;Desenvolvedor;Não;0;S
2017.1;2017/07/19 9:53:36 PM ;75;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2017.1;2017/07/19 9:09:29 PM ;78;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;13;S
2017.1;2017/07/23 9:46:29 PM ;84;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;0;Desenvolvedor;Sim;0;N
2017.1;2017/07/24 4:46:17 AM ;87;?;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Negócios;Não;0;N
2017.1;2017/07/19 9:32:29 PM ;112;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Sim;5;N
2017.2;22/10/2017 14:24:29;21;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Não;0;N
2017.2;19/10/2017 18:57:27;24;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;2;Desenvolvedor;Sim;12;N
2017.2;22/10/2017 19:56:18;26;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2017.2;18/10/2017 21:02:39;34;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;16;S
2017.2;19/10/2017 21:37:07;48;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Negócios;Sim;12;N
2017.2;18/10/2017 21:54:54;62;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;2;Desenvolvedor;Sim;27;S
2017.2;19/10/2017 19:42:35;67;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;12;N
2017.2;18/10/2017 20:57:02;89;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Negócios;Sim;16;S
2017.2;18/10/2017 20:59:53;99;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;2;Desenvolvedor;Sim;33;S
2017.2;23/10/2017 21:48:48;106;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;1;Desenvolvedor;Sim;16;S
2017.2;18/10/2017 21:59:08;133;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;16;S
2017.2;19/10/2017 19:04:32;164;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;12;N
2018.1;20/05/2018 21:21:26;2;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;1;Desenvolvedor;Sim;31;N
2018.1;16/05/2018 19:03:28;4;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Negócios;Não;0;S
2018.1;16/05/2018 19:03:20;12;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Sim;12;S
2018.1;17/05/2018 10:06:36;14;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;11;N
2018.1;16/05/2018 21:59:04;16;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Negócios;Sim;24;N
2018.1;17/05/2018 10:00:51;17;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;24;N
2018.1;17/05/2018 13:45:36;36;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Designer;Sim;51;N
2018.1;17/05/2018 11:44:25;38;F;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Sistemas de Informação;1° ano;0;Designer;Sim;53;S
2018.1;17/05/2018 11:08:13;42;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;57;N
2018.1;17/05/2018 14:46:29;55;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;2;Desenvolvedor;Sim;51;N
2018.1;16/05/2018 19:03:49;61;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Não;68;S
2018.1;20/05/2018 22:15:26;63;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Não;0;N
2018.1;18/05/2018 20:55:35;65;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;17/05/2018 14:09:40;66;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Sistemas de Informação;2° ano;2;Desenvolvedor;Sim;58;N
2018.1;16/05/2018 19:12:54;75;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Negócios;Sim;12;S
2018.1;16/05/2018 19:47:17;79;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;18/05/2018 00:26:36;86;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;1;Cientista de Dados;Sim;74;N
2018.1;17/05/2018 13:36:05;91;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Negócios;Sim;51;N
2018.1;18/05/2018 22:03:06;92;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;2;Designer;Sim;74;N
2018.1;17/05/2018 09:59:10;98;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Designer;Sim;24;N
2018.1;16/05/2018 20:36:48;101;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;1;Negócios;Sim;3;N
2018.1;18/05/2018 22:39:10;102;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;17/05/2018 11:24:10;107;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;2;Desenvolvedor;Sim;57;N
2018.1;16/05/2018 20:11:20;108;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Cientista de Dados;Não;68;N
2018.1;16/05/2018 22:35:05;120;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;0;N
2018.1;20/05/2018 01:42:01;134;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Cientista de Dados;Não;0;N
2018.1;17/05/2018 19:14:21;145;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;0;N
2018.1;17/05/2018 09:46:56;146;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;2;Desenvolvedor;Sim;0;N
2018.1;16/05/2018 20:44:49;147;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;17;N
2018.1;18/05/2018 21:03:12;151;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Negócios;Não;0;N
2018.1;16/05/2018 19:08:27;152;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;18/05/2018 10:44:13;153;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;5;Desenvolvedor;Sim;20;N
2018.1;20/05/2018 00:17:41;157;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 19:32:54;164;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4° ano;2;Desenvolvedor;Sim;69;N
2018.1;17/05/2018 09:52:31;182;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;2;Desenvolvedor;Não;0;N
2018.1;18/05/2018 20:49:27;186;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;19/05/2018 13:14:22;187;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Não;0;N
2018.1;17/05/2018 10:16:13;190;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;11;N
2018.1;17/05/2018 10:07:28;193;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;11;N
2018.1;20/05/2018 21:24:39;200;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;0;Desenvolvedor;Sim;31;N
